Index,EURO_Bitstamp_BTCEUR_Raw,EURO_Bitstamp_ETHEUR_Raw,EURO_Bitstamp_LTCEUR_Raw,EURO_Exmo_BTCEUR_Raw,EURO_Exmo_ETHEUR_Raw,EURO_Exmo_LTCEUR_Raw,EURO_Kraken_BTCEUR_Raw,EURO_Kraken_ETHEUR_Raw,EURO_Kraken_LTCEUR_Raw
23/01/2020 14:00,7540.5,146.39,49.67,7540.5,146.39,49.67,7540.5,146.39,49.67
23/01/2020 15:00,7537.34,147.46,49.79,7537.34,147.46,49.79,7537.34,147.46,49.79
23/01/2020 16:00,7539.99,146.84,49.38,7539.99,146.84,49.38,7539.99,146.84,49.38
23/01/2020 17:00,7521.69,145.65,48.15,7521.69,145.65,48.15,7521.69,145.65,48.15
23/01/2020 18:00,7515.01,144.39,47.98,7515.01,144.39,47.98,7515.01,144.39,47.98
23/01/2020 19:00,7551.9,145.19,48.47,7551.9,145.19,48.47,7551.9,145.19,48.47
23/01/2020 20:00,7549.56,145.51,48.57,7549.56,145.51,48.57,7549.56,145.51,48.57
23/01/2020 21:00,7590.7,146.74,49.06,7590.7,146.74,49.06,7590.7,146.74,49.06
23/01/2020 22:00,7604,146.92,49.27,7604,146.92,49.27,7604,146.92,49.27
23/01/2020 23:00,7608.74,146.81,49.29,7608.74,146.81,49.29,7608.74,146.81,49.29
24/01/2020 00:00,7598.45,147.15,49.03,7598.45,147.15,49.03,7598.45,147.15,49.03
24/01/2020 01:00,7561.9,146,48.78,7561.9,146,48.78,7561.9,146,48.78
24/01/2020 02:00,7491.49,143.63,47.25,7491.49,143.63,47.25,7491.49,143.63,47.25
24/01/2020 03:00,7534.94,144.09,47.65,7534.94,144.09,47.65,7534.94,144.09,47.65
24/01/2020 04:00,7514.78,142.89,47.13,7514.78,142.89,47.13,7514.78,142.89,47.13
24/01/2020 05:00,7514.48,143.84,47.68,7514.48,143.84,47.68,7514.48,143.84,47.68
24/01/2020 06:00,7539,144.29,47.77,7539,144.29,47.77,7539,144.29,47.77
24/01/2020 07:00,7521.9,143.8,47.31,7521.9,143.8,47.31,7521.9,143.8,47.31
24/01/2020 08:00,7531.99,143.51,47.21,7531.99,143.51,47.21,7531.99,143.51,47.21
24/01/2020 09:00,7479.72,141.16,46.38,7479.72,141.16,46.38,7479.72,141.16,46.38
24/01/2020 10:00,7464.91,141.18,46.41,7464.91,141.18,46.41,7464.91,141.18,46.41
24/01/2020 11:00,7609.25,145.5,48.74,7609.25,145.5,48.74,7609.25,145.5,48.74
24/01/2020 12:00,7630.83,145.9,49.29,7630.83,145.9,49.29,7630.83,145.9,49.29
24/01/2020 13:00,7664.37,146,49.5,7664.37,146,49.5,7664.37,146,49.5
24/01/2020 14:00,7662.35,146.94,49.71,7662.35,146.94,49.71,7662.35,146.94,49.71
24/01/2020 15:00,7713.94,147.35,50.07,7713.94,147.35,50.07,7713.94,147.35,50.07
24/01/2020 16:00,7678.13,145.98,49.09,7678.13,145.98,49.09,7678.13,145.98,49.09
24/01/2020 17:00,7673.4,145.99,49.05,7673.4,145.99,49.05,7673.4,145.99,49.05
24/01/2020 18:00,7697.64,146.54,49.35,7697.64,146.54,49.35,7697.64,146.54,49.35
24/01/2020 19:00,7706.79,148.8,49.85,7706.79,148.8,49.85,7706.79,148.8,49.85
24/01/2020 20:00,7692.29,148.12,49.57,7692.29,148.12,49.57,7692.29,148.12,49.57
24/01/2020 21:00,7709.76,147.97,49.54,7709.76,147.97,49.54,7709.76,147.97,49.54
24/01/2020 22:00,7671.94,147.47,49.49,7671.94,147.47,49.49,7671.94,147.47,49.49
24/01/2020 23:00,7641.68,147.31,49.49,7641.68,147.31,49.49,7641.68,147.31,49.49
25/01/2020 00:00,7537.7,143.6,47.55,7537.7,143.6,47.55,7537.7,143.6,47.55
25/01/2020 01:00,7512.55,143.12,47.7,7512.55,143.12,47.7,7512.55,143.12,47.7
25/01/2020 02:00,7525.04,143.91,48.15,7525.04,143.91,48.15,7525.04,143.91,48.15
25/01/2020 03:00,7510.4,143.81,48.2,7510.4,143.81,48.2,7510.4,143.81,48.2
25/01/2020 04:00,7518.7,144.09,48,7518.7,144.09,48,7518.7,144.09,48
25/01/2020 05:00,7542.19,144.8,48.13,7542.19,144.8,48.13,7542.19,144.8,48.13
25/01/2020 06:00,7549.18,144.51,48.27,7549.18,144.51,48.27,7549.18,144.51,48.27
25/01/2020 07:00,7535.69,144.6,48.2,7535.69,144.6,48.2,7535.69,144.6,48.2
25/01/2020 08:00,7586.44,146.09,49.22,7586.44,146.09,49.22,7586.44,146.09,49.22
25/01/2020 09:00,7567.9,145.36,48.61,7567.9,145.36,48.61,7567.9,145.36,48.61
25/01/2020 10:00,7541.71,144.6,48.19,7541.71,144.6,48.19,7541.71,144.6,48.19
25/01/2020 11:00,7532,144.41,48.03,7532,144.41,48.03,7532,144.41,48.03
25/01/2020 12:00,7522.4,143.93,47.81,7522.4,143.93,47.81,7522.4,143.93,47.81
25/01/2020 13:00,7547.6,144.91,48.42,7547.6,144.91,48.42,7547.6,144.91,48.42
25/01/2020 14:00,7542.7,144.92,48.17,7542.7,144.92,48.17,7542.7,144.92,48.17
25/01/2020 15:00,7554,145.2,48.3,7554,145.2,48.3,7554,145.2,48.3
25/01/2020 16:00,7571.52,146.19,48.37,7571.52,146.19,48.37,7571.52,146.19,48.37
25/01/2020 17:00,7557.69,145.64,48.08,7557.69,145.64,48.08,7557.69,145.64,48.08
25/01/2020 18:00,7550.14,145.71,48.23,7550.14,145.71,48.23,7550.14,145.71,48.23
25/01/2020 19:00,7581.43,146.17,48.88,7581.43,146.17,48.88,7581.43,146.17,48.88
25/01/2020 20:00,7586.35,146.1,48.79,7586.35,146.1,48.79,7586.35,146.1,48.79
25/01/2020 21:00,7607.7,146.42,48.9,7607.7,146.42,48.9,7607.7,146.42,48.9
25/01/2020 22:00,7579.45,146.39,49,7579.45,146.39,49,7579.45,146.39,49
25/01/2020 23:00,7559.99,145.7,48.28,7559.99,145.7,48.28,7559.99,145.7,48.28
26/01/2020 00:00,7545.7,145.23,48.31,7545.7,145.23,48.31,7545.7,145.23,48.31
26/01/2020 01:00,7554.27,145.01,48.15,7554.27,145.01,48.15,7554.27,145.01,48.15
26/01/2020 02:00,7540.83,144.88,48.15,7540.83,144.88,48.15,7540.83,144.88,48.15
26/01/2020 03:00,7582.51,146.08,48.63,7582.51,146.08,48.63,7582.51,146.08,48.63
26/01/2020 04:00,7577.12,145.72,48.6,7577.12,145.72,48.6,7577.12,145.72,48.6
26/01/2020 05:00,7592.06,145.86,48.5,7592.06,145.86,48.5,7592.06,145.86,48.5
26/01/2020 06:00,7572.08,145.85,48.3,7572.08,145.85,48.3,7572.08,145.85,48.3
26/01/2020 07:00,7607.96,145.85,48.48,7607.96,145.85,48.48,7607.96,145.85,48.48
26/01/2020 08:00,7626.39,147.22,49.3,7626.39,147.22,49.3,7626.39,147.22,49.3
26/01/2020 09:00,7616.72,146.96,49.27,7616.72,146.96,49.27,7616.72,146.96,49.27
26/01/2020 10:00,7653.95,147.61,49.34,7653.95,147.61,49.34,7653.95,147.61,49.34
26/01/2020 11:00,7681.67,147.75,49.67,7681.67,147.75,49.67,7681.67,147.75,49.67
26/01/2020 12:00,7659.01,148.21,49.37,7659.01,148.21,49.37,7659.01,148.21,49.37
26/01/2020 13:00,7657.8,147.92,49.39,7657.8,147.92,49.39,7657.8,147.92,49.39
26/01/2020 14:00,7672.24,148.19,49.67,7672.24,148.19,49.67,7672.24,148.19,49.67
26/01/2020 15:00,7649.97,148.02,49.14,7649.97,148.02,49.14,7649.97,148.02,49.14
26/01/2020 16:00,7709.17,149.13,49.88,7709.17,149.13,49.88,7709.17,149.13,49.88
26/01/2020 17:00,7765.82,150.99,50.83,7765.82,150.99,50.83,7765.82,150.99,50.83
26/01/2020 18:00,7777.09,151.03,50.81,7777.09,151.03,50.81,7777.09,151.03,50.81
26/01/2020 19:00,7752.76,150.32,50.72,7752.76,150.32,50.72,7752.76,150.32,50.72
26/01/2020 20:00,7773.07,151.2,50.88,7773.07,151.2,50.88,7773.07,151.2,50.88
26/01/2020 21:00,7782.68,152,50.81,7782.68,152,50.81,7782.68,152,50.81
26/01/2020 22:00,7775.5,150.83,50.55,7775.5,150.83,50.55,7775.5,150.83,50.55
26/01/2020 23:00,7790.16,151.8,50.74,7790.16,151.8,50.74,7790.16,151.8,50.74
27/01/2020 00:00,7841.17,152.1,51.36,7841.17,152.1,51.36,7841.17,152.1,51.36
27/01/2020 01:00,7838.75,152.31,51.2,7838.75,152.31,51.2,7838.75,152.31,51.2
27/01/2020 02:00,7836.04,151.86,51.23,7836.04,151.86,51.23,7836.04,151.86,51.23
27/01/2020 03:00,7848.86,151.86,51.1,7848.86,151.86,51.1,7848.86,151.86,51.1
27/01/2020 04:00,7826.62,150.94,51.03,7826.62,150.94,51.03,7826.62,150.94,51.03
27/01/2020 05:00,7830,151.26,51.39,7830,151.26,51.39,7830,151.26,51.39
27/01/2020 06:00,7842.61,151.2,51.46,7842.61,151.2,51.46,7842.61,151.2,51.46
27/01/2020 07:00,7838.81,151.41,51.2,7838.81,151.41,51.2,7838.81,151.41,51.2
27/01/2020 08:00,7797.92,150.08,50.69,7797.92,150.08,50.69,7797.92,150.08,50.69
27/01/2020 09:00,7832.93,150.86,51.23,7832.93,150.86,51.23,7832.93,150.86,51.23
27/01/2020 10:00,7826.79,150.43,50.84,7826.79,150.43,50.84,7826.79,150.43,50.84
27/01/2020 11:00,7903.52,152.44,52.61,7903.52,152.44,52.61,7903.52,152.44,52.61
27/01/2020 12:00,7926.96,153.25,52.91,7926.96,153.25,52.91,7926.96,153.25,52.91
27/01/2020 13:00,7907.21,153.18,52.81,7907.21,153.18,52.81,7907.21,153.18,52.81
27/01/2020 14:00,7938.44,154.19,53.32,7938.44,154.19,53.32,7938.44,154.19,53.32
27/01/2020 15:00,7960.94,153.77,53.45,7960.94,153.77,53.45,7960.94,153.77,53.45
27/01/2020 16:00,7973.57,154.5,53.47,7973.57,154.5,53.47,7973.57,154.5,53.47
27/01/2020 17:00,7942.65,153.26,53.13,7942.65,153.26,53.13,7942.65,153.26,53.13
27/01/2020 18:00,8055.6,155.38,53.69,8055.6,155.38,53.69,8055.6,155.38,53.69
27/01/2020 19:00,8095.99,154.88,53.49,8095.99,154.88,53.49,8095.99,154.88,53.49
27/01/2020 20:00,8130.56,155.92,53.59,8130.56,155.92,53.59,8130.56,155.92,53.59
27/01/2020 21:00,8125.04,155.1,53.61,8125.04,155.1,53.61,8125.04,155.1,53.61
27/01/2020 22:00,8064.65,154.51,53.25,8064.65,154.51,53.25,8064.65,154.51,53.25
27/01/2020 23:00,8079.52,154.13,53.09,8079.52,154.13,53.09,8079.52,154.13,53.09
28/01/2020 00:00,8221.01,155.42,54.29,8221.01,155.42,54.29,8221.01,155.42,54.29
28/01/2020 01:00,8268.08,156.9,55.55,8268.08,156.9,55.55,8268.08,156.9,55.55
28/01/2020 02:00,8254.24,156.81,55.25,8254.24,156.81,55.25,8254.24,156.81,55.25
28/01/2020 03:00,8243.52,156.54,55.11,8243.52,156.54,55.11,8243.52,156.54,55.11
28/01/2020 04:00,8193.36,156.31,54.47,8193.36,156.31,54.47,8193.36,156.31,54.47
28/01/2020 05:00,8215.54,155.78,54.23,8215.54,155.78,54.23,8215.54,155.78,54.23
28/01/2020 06:00,8166.83,155.82,54.08,8166.83,155.82,54.08,8166.83,155.82,54.08
28/01/2020 07:00,8195,155.94,54.46,8195,155.94,54.46,8195,155.94,54.46
28/01/2020 08:00,8159.69,154.92,54.09,8159.69,154.92,54.09,8159.69,154.92,54.09
28/01/2020 09:00,8142.31,154.57,53.76,8142.31,154.57,53.76,8142.31,154.57,53.76
28/01/2020 10:00,8181.07,155.77,54.09,8181.07,155.77,54.09,8181.07,155.77,54.09
28/01/2020 11:00,8236.88,156.08,54.43,8236.88,156.08,54.43,8236.88,156.08,54.43
28/01/2020 12:00,8202.34,155.19,53.69,8202.34,155.19,53.69,8202.34,155.19,53.69
28/01/2020 13:00,8244.06,155.92,54.12,8244.06,155.92,54.12,8244.06,155.92,54.12
28/01/2020 14:00,8198.59,156.49,53.6,8198.59,156.49,53.6,8198.59,156.49,53.6
28/01/2020 15:00,8210.89,156.28,53.45,8210.89,156.28,53.45,8210.89,156.28,53.45
28/01/2020 16:00,8144.47,155.53,52.88,8144.47,155.53,52.88,8144.47,155.53,52.88
28/01/2020 17:00,8151,155.3,52.74,8151,155.3,52.74,8151,155.3,52.74
28/01/2020 18:00,8170.77,154.8,52.78,8170.77,154.8,52.78,8170.77,154.8,52.78
28/01/2020 19:00,8171.52,155.63,52.99,8171.52,155.63,52.99,8171.52,155.63,52.99
28/01/2020 20:00,8210.04,156.16,53.45,8210.04,156.16,53.45,8210.04,156.16,53.45
28/01/2020 21:00,8222.41,155.89,53.91,8222.41,155.89,53.91,8222.41,155.89,53.91
28/01/2020 22:00,8280.84,157.71,53.97,8280.84,157.71,53.97,8280.84,157.71,53.97
28/01/2020 23:00,8500.21,159.77,55.11,8500.21,159.77,55.11,8500.21,159.77,55.11
29/01/2020 00:00,8471.79,159.47,55.25,8471.79,159.47,55.25,8471.79,159.47,55.25
29/01/2020 01:00,8482.14,159.77,55.52,8482.14,159.77,55.52,8482.14,159.77,55.52
29/01/2020 02:00,8461.83,159.66,55.26,8461.83,159.66,55.26,8461.83,159.66,55.26
29/01/2020 03:00,8476.17,160.7,55.21,8476.17,160.7,55.21,8476.17,160.7,55.21
29/01/2020 04:00,8463.21,160,55,8463.21,160,55,8463.21,160,55
29/01/2020 05:00,8490,160.41,55.56,8490,160.41,55.56,8490,160.41,55.56
29/01/2020 06:00,8467.81,160.9,55.94,8467.81,160.9,55.94,8467.81,160.9,55.94
29/01/2020 07:00,8500.06,161.54,55.74,8500.06,161.54,55.74,8500.06,161.54,55.74
29/01/2020 08:00,8522.76,161.71,55.91,8522.76,161.71,55.91,8522.76,161.71,55.91
29/01/2020 09:00,8469.48,159.79,55.15,8469.48,159.79,55.15,8469.48,159.79,55.15
29/01/2020 10:00,8537.04,161.68,55.65,8537.04,161.68,55.65,8537.04,161.68,55.65
29/01/2020 11:00,8443.89,159.65,54.82,8443.89,159.65,54.82,8443.89,159.65,54.82
29/01/2020 12:00,8436.44,159.61,54.82,8436.44,159.61,54.82,8436.44,159.61,54.82
29/01/2020 13:00,8472.34,159.85,54.86,8472.34,159.85,54.86,8472.34,159.85,54.86
29/01/2020 14:00,8474.08,160.14,54.85,8474.08,160.14,54.85,8474.08,160.14,54.85
29/01/2020 15:00,8442.72,159.14,54.25,8442.72,159.14,54.25,8442.72,159.14,54.25
29/01/2020 16:00,8494.34,160.28,54.97,8494.34,160.28,54.97,8494.34,160.28,54.97
29/01/2020 17:00,8478.11,159.99,54.57,8478.11,159.99,54.57,8478.11,159.99,54.57
29/01/2020 18:00,8512.88,160.24,54.73,8512.88,160.24,54.73,8512.88,160.24,54.73
29/01/2020 19:00,8517.09,159.92,54.98,8517.09,159.92,54.98,8517.09,159.92,54.98
29/01/2020 20:00,8530.46,160.34,54.97,8530.46,160.34,54.97,8530.46,160.34,54.97
29/01/2020 21:00,8510.39,159.77,54.5,8510.39,159.77,54.5,8510.39,159.77,54.5
29/01/2020 22:00,8464.33,159.61,54.36,8464.33,159.61,54.36,8464.33,159.61,54.36
29/01/2020 23:00,8438.36,157.87,54.31,8438.36,157.87,54.31,8438.36,157.87,54.31
30/01/2020 00:00,8417.9,156.66,53.15,8417.9,156.66,53.15,8417.9,156.66,53.15
30/01/2020 01:00,8420,156.85,53.78,8420,156.85,53.78,8420,156.85,53.78
30/01/2020 02:00,8398.46,156.24,53.67,8398.46,156.24,53.67,8398.46,156.24,53.67
30/01/2020 03:00,8397.14,156.8,53.74,8397.14,156.8,53.74,8397.14,156.8,53.74
30/01/2020 04:00,8447.97,157.86,54.36,8447.97,157.86,54.36,8447.97,157.86,54.36
30/01/2020 05:00,8440.14,157.63,54.21,8440.14,157.63,54.21,8440.14,157.63,54.21
30/01/2020 06:00,8462.46,158.07,54.08,8462.46,158.07,54.08,8462.46,158.07,54.08
30/01/2020 07:00,8521.56,159.93,56.16,8521.56,159.93,56.16,8521.56,159.93,56.16
30/01/2020 08:00,8496.82,159.21,56.04,8496.82,159.21,56.04,8496.82,159.21,56.04
30/01/2020 09:00,8493.12,159.09,55.76,8493.12,159.09,55.76,8493.12,159.09,55.76
30/01/2020 10:00,8470.96,159,55.75,8470.96,159,55.75,8470.96,159,55.75
30/01/2020 11:00,8464.73,159,56.08,8464.73,159,56.08,8464.73,159,56.08
30/01/2020 12:00,8508.12,159.97,57.35,8508.12,159.97,57.35,8508.12,159.97,57.35
30/01/2020 13:00,8510.61,160.39,58,8510.61,160.39,58,8510.61,160.39,58
30/01/2020 14:00,8479.33,159.04,58.12,8479.33,159.04,58.12,8479.33,159.04,58.12
30/01/2020 15:00,8503.54,160.6,59.71,8503.54,160.6,59.71,8503.54,160.6,59.71
30/01/2020 16:00,8490.28,160.66,61.55,8490.28,160.66,61.55,8490.28,160.66,61.55
30/01/2020 17:00,8562.02,162.34,61.24,8562.02,162.34,61.24,8562.02,162.34,61.24
30/01/2020 18:00,8611.01,164,61.48,8611.01,164,61.48,8611.01,164,61.48
30/01/2020 19:00,8620.68,164.47,62.05,8620.68,164.47,62.05,8620.68,164.47,62.05
30/01/2020 20:00,8670,167.26,63.39,8670,167.26,63.39,8670,167.26,63.39
30/01/2020 21:00,8664.93,167.5,62.52,8664.93,167.5,62.52,8664.93,167.5,62.52
30/01/2020 22:00,8660.31,168.99,62.68,8660.31,168.99,62.68,8660.31,168.99,62.68
30/01/2020 23:00,8610.07,167.12,61.51,8610.07,167.12,61.51,8610.07,167.12,61.51
31/01/2020 00:00,8579.41,166.91,61.25,8579.41,166.91,61.25,8579.41,166.91,61.25
31/01/2020 01:00,8590.67,166.57,61.62,8590.67,166.57,61.62,8590.67,166.57,61.62
31/01/2020 02:00,8557.41,165.82,61.17,8557.41,165.82,61.17,8557.41,165.82,61.17
31/01/2020 03:00,8555.68,166.37,62.31,8555.68,166.37,62.31,8555.68,166.37,62.31
31/01/2020 04:00,8532.71,164.98,61.51,8532.71,164.98,61.51,8532.71,164.98,61.51
31/01/2020 05:00,8453.36,164.13,60.43,8453.36,164.13,60.43,8453.36,164.13,60.43
31/01/2020 06:00,8483.82,165.8,61.03,8483.82,165.8,61.03,8483.82,165.8,61.03
31/01/2020 07:00,8483.1,164.98,60.67,8483.1,164.98,60.67,8483.1,164.98,60.67
31/01/2020 08:00,8497.49,165.64,61.6,8497.49,165.64,61.6,8497.49,165.64,61.6
31/01/2020 09:00,8482.49,165.15,62.32,8482.49,165.15,62.32,8482.49,165.15,62.32
31/01/2020 10:00,8437,164.21,61.7,8437,164.21,61.7,8437,164.21,61.7
31/01/2020 11:00,8452.76,163.73,61.77,8452.76,163.73,61.77,8452.76,163.73,61.77
31/01/2020 12:00,8383.89,160.5,60.52,8383.89,160.5,60.52,8383.89,160.5,60.52
31/01/2020 13:00,8381.68,160.64,60.6,8381.68,160.64,60.6,8381.68,160.64,60.6
31/01/2020 14:00,8366.03,160.71,60.66,8366.03,160.71,60.66,8366.03,160.71,60.66
31/01/2020 15:00,8407.98,162.32,61.41,8407.98,162.32,61.41,8407.98,162.32,61.41
31/01/2020 16:00,8368.73,160.69,60.7,8368.73,160.69,60.7,8368.73,160.69,60.7
31/01/2020 17:00,8362.41,160.78,60.17,8362.41,160.78,60.17,8362.41,160.78,60.17
31/01/2020 18:00,8401.78,161.76,60.81,8401.78,161.76,60.81,8401.78,161.76,60.81
31/01/2020 19:00,8382.53,161.63,60.52,8382.53,161.63,60.52,8382.53,161.63,60.52
31/01/2020 20:00,8396.32,162.41,60.94,8396.32,162.41,60.94,8396.32,162.41,60.94
31/01/2020 21:00,8421.65,163.08,61.35,8421.65,163.08,61.35,8421.65,163.08,61.35
31/01/2020 22:00,8460,163.97,61.54,8460,163.97,61.54,8460,163.97,61.54
31/01/2020 23:00,8420.25,161.47,61.02,8420.25,161.47,61.02,8420.25,161.47,61.02
01/02/2020 00:00,8453.64,162.56,61.62,8453.64,162.56,61.62,8453.64,162.56,61.62
01/02/2020 01:00,8494.94,165.76,64.98,8494.94,165.76,64.98,8494.94,165.76,64.98
01/02/2020 02:00,8510.97,165.36,64.53,8510.97,165.36,64.53,8510.97,165.36,64.53
01/02/2020 03:00,8493.98,164.13,65.26,8493.98,164.13,65.26,8493.98,164.13,65.26
01/02/2020 04:00,8469.44,163.96,64.73,8469.44,163.96,64.73,8469.44,163.96,64.73
01/02/2020 05:00,8469.92,163.87,64,8469.92,163.87,64,8469.92,163.87,64
01/02/2020 06:00,8475.94,164.28,64.49,8475.94,164.28,64.49,8475.94,164.28,64.49
01/02/2020 07:00,8502.93,165,65.03,8502.93,165,65.03,8502.93,165,65.03
01/02/2020 08:00,8464,163.27,64.21,8464,163.27,64.21,8464,163.27,64.21
01/02/2020 09:00,8454.92,163.27,64.18,8454.92,163.27,64.18,8454.92,163.27,64.18
01/02/2020 10:00,8450,163.55,64.1,8450,163.55,64.1,8450,163.55,64.1
01/02/2020 11:00,8424.59,162.77,62.77,8424.59,162.77,62.77,8424.59,162.77,62.77
01/02/2020 12:00,8392.19,162,62.73,8392.19,162,62.73,8392.19,162,62.73
01/02/2020 13:00,8416.42,163.83,63.68,8416.42,163.83,63.68,8416.42,163.83,63.68
01/02/2020 14:00,8415.74,163.63,63.14,8415.74,163.63,63.14,8415.74,163.63,63.14
01/02/2020 15:00,8397,163.5,62.7,8397,163.5,62.7,8397,163.5,62.7
01/02/2020 16:00,8475.96,164.97,63.99,8475.96,164.97,63.99,8475.96,164.97,63.99
01/02/2020 17:00,8458.62,164.94,63.89,8458.62,164.94,63.89,8458.62,164.94,63.89
01/02/2020 18:00,8443,164.99,64.09,8443,164.99,64.09,8443,164.99,64.09
01/02/2020 19:00,8421.86,164.44,64.17,8421.86,164.44,64.17,8421.86,164.44,64.17
01/02/2020 20:00,8448.25,165.28,64.2,8448.25,165.28,64.2,8448.25,165.28,64.2
01/02/2020 21:00,8445.37,164.62,63.52,8445.37,164.62,63.52,8445.37,164.62,63.52
01/02/2020 22:00,8438.54,165.04,63.46,8438.54,165.04,63.46,8438.54,165.04,63.46
01/02/2020 23:00,8459.05,165.61,63.94,8459.05,165.61,63.94,8459.05,165.61,63.94
02/02/2020 00:00,8405.63,163.1,62.53,8405.63,163.1,62.53,8405.63,163.1,62.53
02/02/2020 01:00,8414.24,163.66,62.88,8414.24,163.66,62.88,8414.24,163.66,62.88
02/02/2020 02:00,8356.03,162.84,61.71,8356.03,162.84,61.71,8356.03,162.84,61.71
02/02/2020 03:00,8337.23,162.59,61.92,8337.23,162.59,61.92,8337.23,162.59,61.92
02/02/2020 04:00,8403.66,163.63,62.44,8403.66,163.63,62.44,8403.66,163.63,62.44
02/02/2020 05:00,8380.67,163.49,62.46,8380.67,163.49,62.46,8380.67,163.49,62.46
02/02/2020 06:00,8446.06,167.76,63.6,8446.06,167.76,63.6,8446.06,167.76,63.6
02/02/2020 07:00,8454.35,168.68,63.68,8454.35,168.68,63.68,8454.35,168.68,63.68
02/02/2020 08:00,8448.04,168.46,63.77,8448.04,168.46,63.77,8448.04,168.46,63.77
02/02/2020 09:00,8440.42,170,63.62,8440.42,170,63.62,8440.42,170,63.62
02/02/2020 10:00,8495.62,172.17,64.2,8495.62,172.17,64.2,8495.62,172.17,64.2
02/02/2020 11:00,8503,172.65,64.57,8503,172.65,64.57,8503,172.65,64.57
02/02/2020 12:00,8504.76,172.39,65.22,8504.76,172.39,65.22,8504.76,172.39,65.22
02/02/2020 13:00,8491.26,172.17,64.74,8491.26,172.17,64.74,8491.26,172.17,64.74
02/02/2020 14:00,8513.35,172.57,65.33,8513.35,172.57,65.33,8513.35,172.57,65.33
02/02/2020 15:00,8521.42,173.84,65.02,8521.42,173.84,65.02,8521.42,173.84,65.02
02/02/2020 16:00,8506.71,172.29,64.51,8506.71,172.29,64.51,8506.71,172.29,64.51
02/02/2020 17:00,8513.47,172.12,64.64,8513.47,172.12,64.64,8513.47,172.12,64.64
02/02/2020 18:00,8523.67,172.78,64.67,8523.67,172.78,64.67,8523.67,172.78,64.67
02/02/2020 19:00,8525.75,172.63,64.52,8525.75,172.63,64.52,8525.75,172.63,64.52
02/02/2020 20:00,8510.31,173.71,64.62,8510.31,173.71,64.62,8510.31,173.71,64.62
02/02/2020 21:00,8519.99,173.08,64.9,8519.99,173.08,64.9,8519.99,173.08,64.9
02/02/2020 22:00,8480.83,170.9,63.66,8480.83,170.9,63.66,8480.83,170.9,63.66
02/02/2020 23:00,8425.9,169.65,62.98,8425.9,169.65,62.98,8425.9,169.65,62.98
03/02/2020 00:00,8498.37,173.11,64.61,8498.37,173.11,64.61,8498.37,173.11,64.61
03/02/2020 01:00,8571.73,173.97,64.88,8571.73,173.97,64.88,8571.73,173.97,64.88
03/02/2020 02:00,8475,172.19,64,8475,172.19,64,8475,172.19,64
03/02/2020 03:00,8456.57,172.2,64.14,8456.57,172.2,64.14,8456.57,172.2,64.14
03/02/2020 04:00,8459.6,172.59,64.2,8459.6,172.59,64.2,8459.6,172.59,64.2
03/02/2020 05:00,8486.55,172.68,63.87,8486.55,172.68,63.87,8486.55,172.68,63.87
03/02/2020 06:00,8469.24,172.54,63.95,8469.24,172.54,63.95,8469.24,172.54,63.95
03/02/2020 07:00,8458.77,171.75,63.84,8458.77,171.75,63.84,8458.77,171.75,63.84
03/02/2020 08:00,8460.81,171.71,64.02,8460.81,171.71,64.02,8460.81,171.71,64.02
03/02/2020 09:00,8422.15,170.24,63.45,8422.15,170.24,63.45,8422.15,170.24,63.45
03/02/2020 10:00,8419.76,169.89,62.9,8419.76,169.89,62.9,8419.76,169.89,62.9
03/02/2020 11:00,8448.42,171.4,63.41,8448.42,171.4,63.41,8448.42,171.4,63.41
03/02/2020 12:00,8436.41,171.4,63.3,8436.41,171.4,63.3,8436.41,171.4,63.3
03/02/2020 13:00,8421.36,170.42,62.86,8421.36,170.42,62.86,8421.36,170.42,62.86
03/02/2020 14:00,8456.55,171.38,63.1,8456.55,171.38,63.1,8456.55,171.38,63.1
03/02/2020 15:00,8380.53,169.34,62.01,8380.53,169.34,62.01,8380.53,169.34,62.01
03/02/2020 16:00,8372.09,169.54,62.17,8372.09,169.54,62.17,8372.09,169.54,62.17
03/02/2020 17:00,8403.3,170.65,62.6,8403.3,170.65,62.6,8403.3,170.65,62.6
03/02/2020 18:00,8414,171.33,62.66,8414,171.33,62.66,8414,171.33,62.66
03/02/2020 19:00,8406.23,171.37,62.77,8406.23,171.37,62.77,8406.23,171.37,62.77
03/02/2020 20:00,8426.97,172.29,63.23,8426.97,172.29,63.23,8426.97,172.29,63.23
03/02/2020 21:00,8392.92,170.62,63,8392.92,170.62,63,8392.92,170.62,63
03/02/2020 22:00,8395.3,170.9,62.81,8395.3,170.9,62.81,8395.3,170.9,62.81
03/02/2020 23:00,8406.53,171.71,63.07,8406.53,171.71,63.07,8406.53,171.71,63.07
04/02/2020 00:00,8443.11,172.81,63.28,8443.11,172.81,63.28,8443.11,172.81,63.28
04/02/2020 01:00,8372.81,171.39,62.84,8372.81,171.39,62.84,8372.81,171.39,62.84
04/02/2020 02:00,8393.93,171.85,63.11,8393.93,171.85,63.11,8393.93,171.85,63.11
04/02/2020 03:00,8400.23,170.4,62.09,8400.23,170.4,62.09,8400.23,170.4,62.09
04/02/2020 04:00,8378.3,169.2,61.98,8378.3,169.2,61.98,8378.3,169.2,61.98
04/02/2020 05:00,8379.36,169.59,62.05,8379.36,169.59,62.05,8379.36,169.59,62.05
