,date,price,volume,inflow,outflow,inhouseExVol,betweenExVol,fees,minerRev
1103,2013-07-24,88.331511862,903635.02016984,11.759115252579349,22.096941274901287,131.232239293743,0.0,0.0008440372825930001,3975.0
1104,2013-07-25,90.12030622519998,808277.9623664,9.27758860199911,14.399887676330732,465.87252298455,0.0,0.0007970980638920001,3650.0
1105,2013-07-26,89.98675950980001,784211.68737298,9.265308349962881,14.23310014307665,401.388147922163,607.19667797,0.0005462063941510001,4100.0
1106,2013-07-27,88.16,457048.38349542,10.570854806941496,18.080915870145883,190.726723502552,500.0,0.000875529761107,4525.0
1107,2013-07-28,92.51399999999998,614680.0016639,13.897219155213152,34.8345350421863,133.203132939495,0.0,0.0006415192090800001,4200.0
1108,2013-07-29,93.39,743372.70847808,20.58452308803107,28.60417444163077,2272.24920353245,58.52850582,0.00073043728395,4450.0
1109,2013-07-30,96.7757675278,1002146.28110232,11.434407810254037,17.350358093898365,215.335809408113,0.0,0.0008982012888680001,4925.0
1110,2013-07-31,98.232,858968.312691,19.868496864465346,21.454849023936855,508.709115694174,121.319104928985,0.00099823632809,4750.0
1111,2013-08-01,96.578561074,1142842.0844093,8.400020674962937,12.66919090631589,3008.92434321113,25.0,0.0007558218023930001,4425.0
1112,2013-08-02,95.83013763459999,908634.98070003,19.545335895192988,25.204518722515257,146.84195819667,200.94494844,0.000565755940103,4800.0
1113,2013-08-03,95.55000000000001,672484.73873773,21.646225015950918,40.50606338142691,2817.84162819,0.0,0.0005800266728100001,4250.0
1114,2013-08-04,96.38,506149.80239334,2.916605593341106,8.012518551078848,204.370285899543,17.1855,0.000736757320597,4475.0
1115,2013-08-05,97.80096671999999,846913.10914614,22.981763398392193,33.69663647350164,3032.73872269461,4000.0,0.000548073938833,4725.0
1116,2013-08-06,97.688,756009.45184941,9.954832619110505,16.006219688171463,295.346584554207,0.0,0.0007693138872990001,4750.0
1117,2013-08-07,97.06288436099999,808752.96171028,14.739072063157643,25.759201748369414,288.548929994384,5.31417312,0.0005495577194350001,4650.0
1118,2013-08-08,94.2685705668,720271.03810908,19.086933270909487,31.797167480149398,1614.73262130517,1055.769,0.000849405777885,5125.0
1119,2013-08-09,92.292406246,616646.88038421,12.674030706163071,23.525279165186763,188.883773834822,0.0,0.0008872863534350001,4875.0
1120,2013-08-10,93.51,511775.19740621,18.970675750147368,28.386146796704423,194.023081521611,15.0,0.0005758166005630001,5250.0
1121,2013-08-11,94.144,424121.38626916,3.392640971286248,12.515260074315597,343.66518655443,0.0,0.0008596312744070001,5400.0
1122,2013-08-12,95.3870275228,841961.46354374,7.789203882892541,13.640499185172272,698.567360868689,0.0,0.000507289905622,5399.999999999997
1123,2013-08-13,97.82929394779998,1296976.69001843,12.375290826242303,20.78667785241551,512.046614589297,7.001,0.0005623858500480001,4575.0
1124,2013-08-14,99.1806789844,1337650.64566049,9.956280588329523,14.104265227919544,401.745013568125,30.0,0.000858533530645,4200.0
1125,2013-08-15,98.10729879179999,817215.24967896,15.735868146324359,25.290172211845345,376.924291200295,1.8717958000000001,0.00109214967684,4250.0
1126,2013-08-16,98.25,1069334.84878013,14.085801360264504,20.989169322933932,1138.73130251093,0.0,0.00066168218531,4200.0
1127,2013-08-17,99.76486319799999,1001501.99671026,18.517326759572295,30.525217125517074,688.139705253095,38.1,0.000513194342394,4750.0
1128,2013-08-18,99.3,782814.99232096,8.660941224628493,19.026245498104725,99.8745263420979,0.0,0.000817542866572,4850.0
1129,2013-08-19,102.85,1110627.37099048,11.86863510619504,20.228687286161968,579.742336505925,120.0,0.000683873477936,4425.0
1130,2013-08-20,104.803518056,967443.03729567,16.21154247770656,17.985074746635824,190.239814133285,50.5,0.000542144509819,4750.0
1131,2013-08-21,110.43000000000002,1270707.14845513,19.046831420591985,31.801643990094,592.677623849246,0.0,0.000532839357586,4900.0
1132,2013-08-22,109.543050212,818105.90507484,13.292636661374289,21.8283091758285,559.687481640104,2001.0,0.000582190389813,5400.0
1133,2013-08-23,107.70232008800001,821495.99161818,24.413158062506227,31.54031327037985,349.66875261805,0.0,0.000615772567683,4900.0
1134,2013-08-24,109.050068334,563333.16359084,4.6663322016127005,7.225763921465648,60.4025052346399,0.0,0.0005370526294680001,4575.0
1135,2013-08-25,113.173148148,551848.77667898,9.062887626186399,20.588235707872354,583.414884251304,37.25872744,0.0006833652959630001,3775.0
1136,2013-08-26,111.826038408,703496.5864526,20.23217553225779,26.344767240355953,677.523789344442,3038.57682004,0.000729637450247,4150.0
1137,2013-08-27,117.70984706999998,906028.70532637,11.427195297101933,17.251177375961017,1045.23511046734,0.55279343,0.0006424973032020001,4225.0
1138,2013-08-28,117.94199999999998,779542.92525829,10.030699011676923,14.517910261445358,137.643048483008,0.0,0.004039631752388,4450.0
1139,2013-08-29,118.54657146,2634399.61052342,13.11130976000131,20.86717831200998,2241.99326956907,0.0,0.00045983533748200005,4725.0
1140,2013-08-30,124.85496511599999,826479.42294314,11.635540444147724,12.399685757768962,1676.08940012585,0.9210118700000001,0.0007037395426130001,5125.0
1141,2013-08-31,128.36893722000002,873122.94811809,13.398940312642026,15.68611594014545,3752.94499970055,0.0,0.000660417438137,5575.0
1142,2013-09-01,130.66799999999998,817839.164132,8.666095729438467,9.667917113571404,2511.53741755195,227.88825569,0.0005380108126870001,5525.0
1143,2013-09-02,130.07072,808498.21604638,14.154920346256906,14.45405206686288,6414.4233227771,2017.889,0.0009285796403590001,5375.0
1144,2013-09-03,129.179367224,944903.70812274,15.404686699670286,20.913812484594043,7038.63023271854,3.31216373,0.000600977483692,4850.0
1145,2013-09-04,122.179969596,908072.65179432,13.218941484870852,20.684294609473778,1415.14135126137,1500.0,0.0005123748617840001,4075.0
1146,2013-09-05,122.619851268,882736.03871378,21.098171715006245,14.495709965980879,10763.4071398592,1.04722143,0.0005387595303130001,4475.0
1147,2013-09-06,117.215590382,696929.21452673,13.773678027666895,12.00731265858006,1952.75981573385,34.23923298,0.0005520623741860001,4625.0
1148,2013-09-07,119.922,625920.43034022,12.403293933756338,19.482863300786512,423.592457405636,0.0,0.00047275515148000003,3625.0
1149,2013-09-08,118.34,394214.70822739,8.7280534053089,10.96659307575917,1948.07918599045,0.0,0.0005646879693270001,3925.0
1150,2013-09-09,121.243895666,1025661.22557907,11.531843166618472,14.036941198979958,1262.47991883421,40.08203308,0.000531223462495,5075.0
1151,2013-09-10,122.066102166,640578.62675071,6.473072243024404,18.536217387606836,7251.69930305834,3.49816557908682,0.00048074496345900004,4775.0
1152,2013-09-11,127.30356871400002,826662.98903232,9.963943372749638,11.757944814321425,1358.94904368754,8.0,0.000460212263007,5000.0
1153,2013-09-12,126.657381216,697772.75648559,13.708551117090536,13.988029747450982,851.413792666943,14.18,0.0005825755547440001,5325.0
1154,2013-09-13,127.578944306,649116.90197614,10.509684677868611,10.562333092672006,4263.18783508298,0.0,0.00046971176809300005,5100.0
1155,2013-09-14,124.48999999999998,566652.04578844,11.506375310899625,17.433387626385453,1823.00923608462,0.0,0.000466925972267,5450.0
1156,2013-09-15,125.341818674,398954.90197594,3.491016900874628,7.997041662559247,1335.50874265499,23.21,0.0005168379590950001,4525.0
1157,2013-09-16,126.144560294,674369.766253,7.530088262231115,15.878643166135713,3232.55966164981,0.0,0.000796437086273,3850.0
1158,2013-09-17,126.89807517,622837.43114479,11.119022139749072,15.312844504376383,3494.28070459014,0.5991926495698441,0.0044685655593930005,4475.0
1159,2013-09-18,127.050300348,802761.76039578,21.624381170003076,11.564197866028989,10367.3525597674,10.37542153,0.0017803689151450002,4125.0
1160,2013-09-19,124.15599999999999,829042.03535857,8.03871167783911,8.736321829937811,1045.07618149509,0.473478260869565,0.001538714873962,4750.0
1161,2013-09-20,122.981812394,729282.00702786,11.157415387158842,24.851649153816247,7615.40091792485,29.44,0.00045938102459400004,5000.0
1162,2013-09-21,123.404,447322.55812902,6.251079858457382,13.439009438772853,1587.38767688419,0.0,0.000511485901278,4725.0
1163,2013-09-22,123.15527895400001,490118.09274894,3.7847014935894,8.089012953379362,276.71710005277,0.001233,0.000518546781262,5075.0
1164,2013-09-23,122.64674409,995762.12744773,13.152665746471238,16.62743472078345,3350.05683046303,1500.0,0.000606190124236,5250.0
1165,2013-09-24,123.772,943741.20512758,9.312475932494333,9.804956000779907,1371.81357984984,0.0,0.000491507292722,5300.0
1166,2013-09-25,123.29541168800002,822105.0236907,9.851220085616662,17.796868354711133,3003.18191134392,0.0,0.0005716382389310001,5150.0
1167,2013-09-26,124.84045830800001,741474.85079088,9.45445250309355,11.864671565013754,453.916728476737,0.0,0.00047453114110400005,4050.0
1168,2013-09-27,126.858838722,685582.23174146,11.683319281623831,23.272910919164154,9219.21759099767,11.122501,0.001767572311411,4450.0
1169,2013-09-28,126.76026403200001,528981.61311095,10.404881562084269,27.88024758439975,5023.94413160008,12.88787869,0.0006151945496780001,4425.0
1170,2013-09-29,127.01000000000002,549852.16980281,8.004995732518953,12.166408608075738,589.284182870324,66.938,0.000630208892979,4250.0
1171,2013-09-30,126.25,822673.2848276,10.3672228357595,16.07441866382645,12311.3263231559,120.06,0.000547993058966,4075.0
1172,2013-10-01,127.49537500000001,1083363.79637658,51.905509492670106,46.48888426031165,5150.54735509678,0.0,0.000686855003685,4675.0
1173,2013-10-02,103.71981338600001,1182263.94142234,33.69616780329478,73.48141550696471,3323.07681367912,305.1,0.000646286130186,4775.0
1174,2013-10-03,117.57163172,922019.19790514,23.772133021378345,30.70916970511395,670.255751943423,0.38134533,0.0006167095610930001,4975.0
1175,2013-10-04,121.94000000000001,797648.91792573,23.039720001289616,34.490325251178405,257.171356835281,3000.0,0.00047860886611200004,4500.0
1176,2013-10-05,121.25,443245.34467043,4.176183886359983,13.199281853094721,1100.29484145392,20.0,0.000575837933937,5475.0
1177,2013-10-06,122.48999999999998,414662.1090712,15.715833475003278,21.220960325133046,203.56370637303,2044.7,0.000495813424259,4625.0
1178,2013-10-07,123.58300197999999,684665.40279799,14.753413670802349,14.82048364311245,1140.07725450356,3.0016627,0.0007338683836810001,3900.0
1179,2013-10-08,124.35379779999998,716240.78021576,14.279516582698973,20.745181569471736,252.407598107444,3.88334088799177,0.00038096294841000005,4025.0
1180,2013-10-09,125.9,900179.18588192,22.80516707294639,28.468822761492884,4187.78889937777,0.6000000000000001,0.000601558131263,4475.0
1181,2013-10-10,126.8,748407.30621242,12.188665029805435,21.8988399965137,3297.6383358662,150.0,0.000548135112864,4800.0
1182,2013-10-11,127.4028133,824898.80665948,6.5008034380802595,12.850921336539164,4105.37412166307,195.3,0.00044010976825,4625.0
1183,2013-10-12,127.66401765200001,692521.90736753,18.921538250997678,23.419195527575692,11456.3405554226,0.13012453000000002,0.000652614003857,5350.0
1184,2013-10-13,132.546798864,707082.88864873,11.405323271882065,17.658427135825118,1664.62289472342,27.785,0.0006030250511910001,5525.0
1185,2013-10-14,135.36291349799998,914511.54971333,39.85796159182949,35.35450248864403,15063.028355626,4014.12,0.0005775445397010001,6250.0
1186,2013-10-15,144.037009566,917966.1701598,10.323142339322951,19.02592928913169,9904.43300254596,98.1,0.000695445015117,6500.0
1187,2013-10-16,137.725951932,1017447.13823165,16.78224276073993,26.07413019659593,4197.65251677457,98.8713679713473,0.0009324926104390001,5250.0
1188,2013-10-17,143.925082672,843159.20820139,12.744081858104757,21.469278858514418,11544.2022853235,20.95607107,0.000781952445881,4175.0
1189,2013-10-18,152.89,932736.60707606,16.019438567351266,20.940846252352173,13901.7481501596,4180.985,0.0006450085183870001,4800.0
1190,2013-10-19,166.0,1001731.66975742,13.632997399617613,18.086801524333108,11777.7232542689,137.5086,0.0006582607272,5575.0
1191,2013-10-20,166.577402846,717756.27363524,17.269291410516647,16.664993452508888,6759.01266095974,3096.58310921,0.0005787827341060001,4975.0
1192,2013-10-21,180.04214545399998,1053884.60963567,15.48457398515114,28.129464423656053,19509.5183518433,210.59,0.0006252408164010001,5275.0
1193,2013-10-22,189.671875,1201456.42456722,15.811648006540791,11.154342001754435,17279.6400879787,384.533614033241,0.000643181352097,6125.0
1194,2013-10-23,203.67647213,1085153.09616272,9.250932521724435,19.398607733770287,9726.58278886644,359.150965173669,0.000830918946871,5525.0
1195,2013-10-24,194.20567046800002,1023677.53782816,14.560752668536999,27.37487045329235,6826.26698706543,4331.82795344994,0.000800469261577,5375.0
1196,2013-10-25,187.41013911199997,2811542.40231338,12.00875084255198,11.71527577761261,5365.79020463362,278.672189365929,0.000892361138094,5875.0
1197,2013-10-26,179.56,682180.12611418,13.87001517843846,15.981191495472673,2421.13957958066,3051.61206802676,0.000743052253547,4550.0
1198,2013-10-27,194.21404057,505270.89858643,10.385746247563166,15.488196833809642,3187.68196695222,215.208106454643,0.001327226938086,4475.0
1199,2013-10-28,196.15785163200002,641307.28360926,7.163264340387363,10.92468073492892,338.482292876548,318.724693591978,0.0006122933847120001,4375.0
1200,2013-10-29,204.71721574,1682393.89194613,12.103570257908682,19.732174315777446,261.45092123546,83.2227148365495,0.000692286377335,4000.0
1201,2013-10-30,198.241483734,712188.43756482,17.416083777271865,18.28086544947254,4836.27972833563,8.12513671,0.0006159981544420001,4875.0
1202,2013-10-31,203.188263428,679963.27426553,8.726353838263778,12.541858329698812,3654.67792985415,345.027326067072,0.0005171419553210001,5275.0
1203,2013-11-01,202.66000000000003,631610.8496115,6.729373805971317,6.051875795028854,2479.05275048248,48.8,0.000775050559307,5200.0
1204,2013-11-02,204.78066666799998,644166.83392928,5.180506268101824,6.275647055488431,1110.03619902313,13.80158175,0.0006036830290660001,5050.0
1205,2013-11-03,209.97676905199995,588975.48406361,4.755717815924616,8.639752231270439,2783.75125736357,436.231114132102,0.0011433207487060002,4800.0
1206,2013-11-04,227.66147456,969135.88474856,70.41595306592129,29.059344218726174,15589.9802312143,3297.27224888347,0.001143440166563,4875.0
1207,2013-11-05,242.853461094,1111124.0988853,16.56033931497124,25.523932983085878,6261.63063430757,2244.09899525384,0.0009194167673990001,4350.0
1208,2013-11-06,263.374069342,912420.54889103,10.466670153809574,15.858761668733145,3745.17802009989,646.419524781295,0.0026552207572240003,4075.0
1209,2013-11-07,290.83761704799997,1207938.86182142,14.354090334447063,19.865340860110678,7453.89949047097,112.582204107457,0.0021278416207710002,3600.000000000003
1210,2013-11-08,334.186408682,1068074.18655669,14.815435075582995,19.04933078963555,11648.548943136,203.91794772,0.0018077843976030002,3350.0
1211,2013-11-09,334.87924823,896636.4465665,11.023368344415987,19.33962651455306,3072.67955022648,116.76872413,0.0010181169943330002,3700.0
1212,2013-11-10,325.439078968,796938.73451097,8.763433458782593,11.107736905987391,6401.78538651557,62.56,0.00079895421793,4275.0
1213,2013-11-11,343.79950985600004,743542.26603622,6.205528793153503,14.060011176097182,8808.6697491232,3091.67534362,0.0010874815205,4675.0
1214,2013-11-12,354.930332458,1103989.42890642,9.413921439919397,18.00773065310655,12117.9715013296,3292.19644546492,0.00038741665766000005,5025.0
1215,2013-11-13,394.190255216,1263260.0399853,12.006766084150968,24.5224798654051,21496.0972661958,3253.88042141119,0.000356129509597,4200.0
1216,2013-11-14,415.85714820000004,1150430.45537723,8.576498543872638,9.903643662461496,6172.42603887932,17.79890492,0.00033422829943600003,4574.999999999997
1217,2013-11-15,413.605101372,2572302.04178394,7.849198321003788,12.439220213067518,2204.8562111332,2146.46269,0.000285051288108,4150.0
1218,2013-11-16,436.62648168000004,1486142.01740268,9.576801110300549,10.706036536173364,9492.75518761709,2028.89819403,0.000303654451799,4850.0
1219,2013-11-17,474.85068540400005,1153541.83544014,10.394422810971045,11.316802607711015,6227.74345042975,2096.16862773966,0.00033414662807700003,4650.0
1220,2013-11-18,667.042706084,2120256.3646133,7.147542264808074,13.862088587664479,8877.18734440555,94.45499433,0.000345248000912,3900.0
1221,2013-11-19,540.536009962,2265077.8740348,9.142583391012403,15.51591811809639,9283.58678402842,90.8714811636551,0.00034069238662500005,4025.0
1222,2013-11-20,598.564391,1686221.84037527,8.007901620313106,18.595290960118174,17096.3901620597,3144.18418980033,0.000326633228286,4100.0
1223,2013-11-21,719.821885452,2189194.23237728,6.692581070631104,11.855016641087078,4078.39352928099,2288.78551034833,0.00037055023481900005,3750.0
1224,2013-11-22,796.079284704,2388896.69996094,7.026137357637575,16.92789795091196,630129.225510977,2228.11167507533,0.00030345029905500003,4300.0
1225,2013-11-23,829.5318394279999,1529052.40719634,11.438453879915636,7.672680558968117,102735.40855344,1262.14997054,0.000290378104179,4250.0
1226,2013-11-24,804.06619701,1514654.9755134,6.399272925725257,9.266138306877663,95954.1964449825,106.579656360434,0.00028892873922800003,4200.0
1227,2013-11-25,813.3048949680001,1444926.20145219,7.805025553749809,10.367665154872787,7986.20294045681,2230.92118938944,0.000273683436749,4325.0
1228,2013-11-26,916.060529778,4024497.85833884,26.757964220322787,10.667054620585258,10135.3089474423,1058.04099742384,0.00030324085960700003,3975.0
1229,2013-11-27,964.312489128,3319510.60111249,6.678297149206507,7.26110443520749,2574.66514804819,311.072802080872,0.00031893193449900005,4325.0
1230,2013-11-28,1012.81292734,3414007.61388381,8.753660271703062,13.252337261957745,92024.2059240423,1075.49171243293,0.000311322378367,4525.0
1231,2013-11-29,1133.75527568,2598578.38611887,7.393310923144,10.261044108943064,90161.6225558039,1547.42255597,0.00029018345452700003,4325.0
1232,2013-11-30,1118.0154046600003,1862332.85274235,5.613948197486185,7.930495367642046,2600.72066908676,1012.82863290081,0.000269030137574,4400.0
1233,2013-12-01,953.1359506659999,1489563.48246405,9.297137344597237,9.090986968537418,10085.7933999943,2646.08926364,0.000262427053525,4875.0
1234,2013-12-02,1041.96372376,1420494.76746289,6.315457186480948,10.008475777034116,1920.2385800471,56.34679837,0.0002802974452,3975.0
1235,2013-12-03,1054.16594214,1185013.75631648,2.800098061931747,4.797275207745477,2726.66976331211,54.0768228709462,0.00026341443918,5000.0
1236,2013-12-04,1134.39085984,1344515.75010553,3.585999209630336,11.690542600354302,106710.793411506,66.0135120189189,0.00026219581928900004,4275.0
1237,2013-12-05,1026.00829634,1546195.58129251,9.312236243204552,8.62349991447433,19332.363490304,2963.51527678465,0.000271258020766,4250.0
1238,2013-12-06,811.3518261880001,1158390.78753875,8.22067034166723,13.520098493793006,9596.92162479338,2817.34663901,0.000267093688361,5200.0
1239,2013-12-07,693.824481394,2352832.79896199,8.893713506559443,8.644149102444906,10672.2267964635,1109.90127364898,0.0005552859059190001,4875.0
1240,2013-12-08,786.5764829899999,1214617.1824875,8.729092064986581,6.3324740343192705,3461.17764833072,1002.31621693424,0.000240819560932,4875.0
1241,2013-12-09,897.73743765,1212296.70078849,3.937786945760454,6.656450636149858,5127.05032841588,86.9730294,0.000268599362637,4400.0
1242,2013-12-10,979.69510658,832714.75678104,4.495638931149802,5.539466556514344,1387.8883054442,1051.86284140498,0.000259538262223,4800.0
1243,2013-12-11,877.395064578,1109615.58819645,4.4003659098509464,4.903225087624924,2259.32787590686,75.5533890407369,0.00025984451534100003,4125.0
1244,2013-12-12,873.043849604,910963.04395543,4.9254169684700155,7.102998762362332,1814.13243896462,1693.99271812564,0.00024702460796400004,4075.0
1245,2013-12-13,885.3134358740001,910141.10885876,4.62123355884352,5.443321074741597,1088.85458804888,162.61445541,0.000252484436862,4350.0
1246,2013-12-14,852.01974842,615264.19332036,3.087119743610627,8.561608328771918,69746.0010734322,60.48930396,0.000230249989788,4950.0
1247,2013-12-15,861.894691022,458209.90980749,3.6616250918414863,5.690835001880088,2116.31620641402,1003.54978664,0.00022097333160600002,4425.0
1248,2013-12-16,690.700953712,2087772.38139963,7.310113661925087,6.37909818113007,5659.35410126789,1113.19767190253,0.00022701972694800002,5025.0
1249,2013-12-17,675.8618964919999,1581553.23126864,6.273059651670952,4.639349070206076,14401.3108770919,94.8577019,0.00022516317781300001,5075.0
1250,2013-12-18,520.8357772840001,1991827.16164437,12.392102825451378,8.790605295044132,21779.1902268931,2645.27101909605,0.00022929826640900002,4975.0
1251,2013-12-19,684.727403898,1358360.43540133,8.200014030739752,7.431252014132502,4204.76638628943,1092.75482412,0.00023539162093800002,5650.0
1252,2013-12-20,607.9770523139999,935860.06355501,6.929972954696835,7.740637341974127,8319.74581235302,105.580496855792,0.00025027842831800004,4450.0
1253,2013-12-21,597.4978388019999,973596.2843229,4.7560449151189435,8.36610436537379,82697.6566558332,24.10582216,0.00022236154053800002,4025.0
1254,2013-12-22,613.3973363260001,916166.67420358,7.268236867210633,26.824174254868076,173847.596496926,5511.89047423067,0.000217442251744,4225.0
1255,2013-12-23,657.355982328,717948.08205083,2.7337152663660733,11.792270925859578,10015.8044726403,60.8228561632725,0.00022389345922000002,4275.0
1256,2013-12-24,652.445016424,882287.48371654,4.012989744407282,18.627912878035165,135629.548157112,68.3671798535654,0.00021664475150800003,4225.0
1257,2013-12-25,679.4395154160001,874156.99590914,5.388027145850324,17.851548320271686,26233.3024770452,26.43239918,0.00022288290106,4050.0
1258,2013-12-26,747.7618741939999,615920.12096162,4.9314209151182595,7.837725850076501,257.630910056975,1152.5001685359,0.00026151994794100004,4500.0
1259,2013-12-27,723.730979262,601405.66566828,4.668855374329596,6.560586641139287,472.479090097547,128.021024281299,0.00023393567022200003,4600.0
1260,2013-12-28,714.999117648,610528.47665744,3.246351082825058,4.397907517438608,471.476294558169,44.6887374492201,0.000243604568628,3750.0
1261,2013-12-29,728.090297256,833320.88029096,3.098101509519708,3.633590156122899,637.867484574439,24.4419832821331,0.00028444855327700003,4200.0
1262,2013-12-30,735.9660303120002,810317.90075881,6.7666663411913754,12.698559866360501,146.780206316186,120.460637219738,0.000211793090007,4325.0
1263,2013-12-31,731.9532930060001,503684.97810969,3.60441731085874,5.100781356062503,207.657952567845,74.5629862226326,0.000225756935454,4600.0
1264,2014-01-01,753.405480556,533848.92674153,3.858617019128938,5.600125231602999,543.463487509545,74.3225214199354,0.00021848460328900002,5125.0
1265,2014-01-02,784.280603894,705934.68082414,3.972359655932624,4.611625401892309,1044.25878062631,118.083263114952,0.000252798275862,3350.0
1266,2014-01-03,807.915916232,893744.63799063,4.41185716490906,4.947347535267606,3603.71537114194,102.981306824465,0.00022722157237000003,4025.0
1267,2014-01-04,828.7459845879999,631568.78807807,2.754470814236062,5.078650969420274,998.090143549198,98.6906525981062,0.000236703175049,3525.0
1268,2014-01-05,904.7600750739999,929584.00572127,6.9687847037339985,14.877212017574422,11405.3551286011,355.808263947471,0.00023838488070600003,4825.0
1269,2014-01-06,917.382725522,993166.3408143,4.69367221784543,4.77145061066458,4331.90353480608,480.503961080961,0.000439293644077,4650.0
1270,2014-01-07,789.593524042,920427.40294626,6.015099995202119,9.83062070149376,1630.74417629082,97.0074105992611,0.00024755926084700004,4425.0
1271,2014-01-08,822.864923038,794209.82990179,6.321465605321852,5.403213392542944,5729.56349999489,342.030383070822,0.00023062702739700002,4825.0
1272,2014-01-09,825.8665006040001,592323.17028736,3.67530158298579,5.990663444641956,3808.19785993983,514.402407706849,0.00021772217479200002,5175.0
1273,2014-01-10,854.445450584,564664.0715192,2.266303452048327,4.234030475341768,452.979217392843,353.733154249591,0.00023227506270900002,4675.0
1274,2014-01-11,893.6831232820001,419766.14731706,2.958735748264845,4.719687217589784,673.657172865012,350.887595950268,0.000220222640081,5250.0
1275,2014-01-12,843.286613774,416360.21687443,3.6341387494378843,6.488217881807987,194.088703484491,260.700363786335,0.00023440878104500002,5175.0
1276,2014-01-13,822.530427934,525508.66666127,6.120725354923125,7.961074090793425,2145.13587252646,278.762984538841,0.000224996366996,4225.0
1277,2014-01-14,815.996819406,744941.41015337,2.690625690308025,5.098093573669812,437.358251490658,129.024989924164,0.00028121131868700004,4050.0
1278,2014-01-15,840.1151583520001,601022.49301228,3.304855942005693,6.595813578834866,3306.11662351641,348.466483561862,0.000274308710197,4600.0
1279,2014-01-16,814.4962523859999,600638.60093318,3.197740859729216,5.453104427943556,713.653782915244,62.73003906,0.00023439003379400003,4625.0
1280,2014-01-17,794.5266687980001,422366.54737546,4.218093907984707,6.133644123015697,469.420043268587,235.062581550529,0.000249181220402,3800.0
1281,2014-01-18,811.37762176,353520.45689459,3.33213750418778,3.949398055041645,1712.629544579,43.679476900884,0.00024753723768900003,4350.0
1282,2014-01-19,841.4564324119999,562834.86632996,3.3366018634293653,7.189917757002952,6198.62589874928,377.305326403304,0.00023876324880800002,4225.0
1283,2014-01-20,826.696425026,779540.02460482,3.446985075522223,5.281169895507859,5922.00914224555,294.69899834867,0.000243248870685,4875.0
1284,2014-01-21,824.875769878,617940.20883579,4.248768901513626,7.004576427996473,4922.79843140649,253.188590632971,0.00021542410131000002,4150.0
1285,2014-01-22,818.534270204,488261.11430646,3.094642656597381,4.357297910788369,342.353241213428,198.34933395514,0.00022518877199300002,4800.0
1286,2014-01-23,810.869203164,508356.23512329,3.717725106256011,3.257149722803431,3261.26544762228,106.649617162522,0.00026493148409200004,4425.0
1287,2014-01-24,779.3849452420001,743133.16835681,4.400309336887368,3.678018125572732,4226.98515291843,167.504637642097,0.00023373949198100003,4725.0
1288,2014-01-25,805.652675222,459643.42063335,3.082444844960265,4.9218740952163476,1245.32255614578,469.347949382511,0.00022073106538200002,4125.0
1289,2014-01-26,814.847146534,395311.22915226,3.138589759772065,5.500707214799511,928.029292612003,197.410676618668,0.00021989908534500002,3800.0
1290,2014-01-27,746.678657078,902876.67238012,7.01755167717184,11.992930594288012,8630.67874176625,955.664396471628,0.00020962166152600003,4350.0
1291,2014-01-28,785.9504199859999,644505.3790613,5.402230891134572,6.544503959501352,2561.05804481895,272.002923892703,0.000215796190098,3850.000000000002
1292,2014-01-29,794.098192396,481711.54154339,3.099700598752463,6.281793360597025,8920.15677605282,52.5783404290911,0.00022363939543000003,3800.000000000005
1293,2014-01-30,799.5229998400001,526774.90760093,3.243018717811321,4.178291829056277,1513.09490293581,286.807316071413,0.000219306303713,4400.0
1294,2014-01-31,802.998525562,404576.50507151,3.151918833541361,4.880237043739819,1843.40119134155,22.425167274644,0.00023931376366800002,4600.0
1295,2014-02-01,813.159890274,447927.17559325,2.867744015094055,3.358086582341704,2533.68267543706,84.05453347,0.00020902571099100001,4725.0
1296,2014-02-02,814.932732602,488027.6127977,2.91147144011792,7.131433030417178,3288.21349303482,46.0296272033388,0.000206570016826,4650.0
1297,2014-02-03,808.5,477886.5082333,1.927176319467944,3.526719485287064,252.499121407258,153.514484984639,0.00021149925669200001,4525.0
1298,2014-02-04,801.39173376,788820.3193448,2.039196658903069,2.734712753183906,1335.87753440763,113.070314949728,0.000204265692044,4300.0
1299,2014-02-05,780.917515036,796003.19400981,1.5484814309511798,3.483406215158116,15302.7823615274,181.674125445668,0.000205162134321,4200.0
1300,2014-02-06,762.981093598,660055.6832446,3.604774006978131,4.967289436787203,179.412871448548,320.784575182587,0.00021455926062400002,4550.0
1301,2014-02-07,708.3660443880001,863508.35555976,13.419107830629915,15.204925284419339,2314.50791773857,682.730770276111,0.000217586886965,3875.0
1302,2014-02-08,679.578138862,564894.52497743,4.310312781046645,6.539124911845989,1243.48977744489,842.69220708226,0.000189226561155,4550.0
1303,2014-02-09,687.314088924,487711.37062478,3.909875863615632,5.6373285264317605,669.220738075353,281.423459361428,0.00018836543523300002,3450.0
1304,2014-02-10,688.4182184199999,798179.98519314,9.95129008902675,13.250598140654919,48712.1657062998,742.209182340814,0.000197012797553,3900.0
1305,2014-02-11,675.110840662,697297.44191768,6.5866491689862,9.502969648312869,6293.5979941591,337.018959420141,0.00019528496592800002,4100.0
1306,2014-02-12,652.543163334,614785.48204274,4.2910797266840515,7.003820101842906,2110.98699253104,85.54038364,0.000258876241363,4450.0
1307,2014-02-13,605.83889448,641840.31052504,4.858568083566722,5.024684176540214,3484.6205833112,293.76104839,0.00020919904870300002,4450.0
